Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/2/2016,19:20:25,12/2/2016,19:20:45,AlarmRateRamp|85,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:20:38,12/2/2016,19:20:45,AlarmRateRamp|86,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:20:47,12/2/2016,19:21:54,AlarmRateRamp|87,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:20:58,12/2/2016,19:21:54,AlarmRateRamp|88,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:21:11,12/2/2016,19:21:54,AlarmRateRamp|89,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:21:23,12/2/2016,19:21:54,AlarmRateRamp|90,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:21:35,12/2/2016,19:21:54,AlarmRateRamp|91,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:21:48,12/2/2016,19:21:54,AlarmRateRamp|92,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:21:56,12/2/2016,19:23:02,AlarmRateRamp|93,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:22:07,12/2/2016,19:23:02,AlarmRateRamp|94,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:22:19,12/2/2016,19:23:02,AlarmRateRamp|95,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:22:31,12/2/2016,19:23:02,AlarmRateRamp|96,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:22:43,12/2/2016,19:23:02,AlarmRateRamp|97,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:22:55,12/2/2016,19:23:02,AlarmRateRamp|98,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:23:04,12/2/2016,19:24:09,AlarmRateRamp|99,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:23:15,12/2/2016,19:24:09,AlarmRateRamp|100,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:23:26,12/2/2016,19:24:09,AlarmRateRamp|101,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:23:38,12/2/2016,19:24:09,AlarmRateRamp|102,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:23:50,12/2/2016,19:24:09,AlarmRateRamp|103,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:24:02,12/2/2016,19:24:09,AlarmRateRamp|104,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:24:11,12/2/2016,19:25:14,AlarmRateRamp|105,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:24:21,12/2/2016,19:25:14,AlarmRateRamp|106,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:24:33,12/2/2016,19:25:14,AlarmRateRamp|107,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:24:45,12/2/2016,19:25:14,AlarmRateRamp|108,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:24:56,12/2/2016,19:25:14,AlarmRateRamp|109,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:25:08,12/2/2016,19:25:14,AlarmRateRamp|110,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:25:16,12/2/2016,19:26:18,AlarmRateRamp|111,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:25:26,12/2/2016,19:26:18,AlarmRateRamp|112,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:25:38,12/2/2016,19:26:18,AlarmRateRamp|113,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:25:49,12/2/2016,19:26:18,AlarmRateRamp|114,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:26:00,12/2/2016,19:26:18,AlarmRateRamp|115,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:26:12,12/2/2016,19:26:18,AlarmRateRamp|116,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:26:20,12/2/2016,19:27:21,AlarmRateRamp|117,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:26:30,12/2/2016,19:27:21,AlarmRateRamp|118,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:26:41,12/2/2016,19:27:21,AlarmRateRamp|119,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:26:52,12/2/2016,19:27:21,AlarmRateRamp|120,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:27:04,12/2/2016,19:27:21,AlarmRateRamp|121,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:27:15,12/2/2016,19:27:21,AlarmRateRamp|122,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:27:23,12/2/2016,19:28:23,AlarmRateRamp|123,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:27:33,12/2/2016,19:28:23,AlarmRateRamp|124,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:27:44,12/2/2016,19:28:23,AlarmRateRamp|125,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:27:55,12/2/2016,19:28:23,AlarmRateRamp|126,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:28:06,12/2/2016,19:28:23,AlarmRateRamp|127,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:28:17,12/2/2016,19:28:23,AlarmRateRamp|128,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:28:24,12/2/2016,19:29:24,AlarmRateRamp|129,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:28:34,12/2/2016,19:29:24,AlarmRateRamp|130,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:28:45,12/2/2016,19:29:24,AlarmRateRamp|131,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:28:56,12/2/2016,19:29:24,AlarmRateRamp|132,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:29:07,12/2/2016,19:29:24,AlarmRateRamp|133,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:29:18,12/2/2016,19:29:24,AlarmRateRamp|134,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:29:25,12/2/2016,19:30:24,AlarmRateRamp|135,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:29:35,12/2/2016,19:30:24,AlarmRateRamp|136,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:29:46,12/2/2016,19:30:24,AlarmRateRamp|137,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:29:57,12/2/2016,19:30:24,AlarmRateRamp|138,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:30:07,12/2/2016,19:30:24,AlarmRateRamp|139,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:30:18,12/2/2016,19:30:24,AlarmRateRamp|140,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:30:25,12/2/2016,19:31:23,AlarmRateRamp|141,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:30:35,12/2/2016,19:31:23,AlarmRateRamp|142,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:30:46,12/2/2016,19:31:23,AlarmRateRamp|143,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:30:56,12/2/2016,19:31:23,AlarmRateRamp|144,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:31:07,12/2/2016,19:31:23,AlarmRateRamp|145,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:31:17,12/2/2016,19:31:23,AlarmRateRamp|146,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:31:24,12/2/2016,19:32:21,AlarmRateRamp|147,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:31:34,12/2/2016,19:32:21,AlarmRateRamp|148,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:31:44,12/2/2016,19:32:21,AlarmRateRamp|149,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:31:55,12/2/2016,19:32:21,AlarmRateRamp|150,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:32:05,12/2/2016,19:32:21,AlarmRateRamp|151,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:32:15,12/2/2016,19:32:21,AlarmRateRamp|152,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:32:22,12/2/2016,19:33:18,AlarmRateRamp|153,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:32:32,12/2/2016,19:33:18,AlarmRateRamp|154,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:32:42,12/2/2016,19:33:18,AlarmRateRamp|155,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:32:52,12/2/2016,19:33:18,AlarmRateRamp|156,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:33:02,12/2/2016,19:33:18,AlarmRateRamp|157,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:33:13,12/2/2016,19:33:18,AlarmRateRamp|158,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:33:19,12/2/2016,19:34:14,AlarmRateRamp|159,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:33:29,12/2/2016,19:34:14,AlarmRateRamp|160,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:33:39,12/2/2016,19:34:14,AlarmRateRamp|161,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:33:49,12/2/2016,19:34:14,AlarmRateRamp|162,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:33:59,12/2/2016,19:34:14,AlarmRateRamp|163,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:34:09,12/2/2016,19:34:14,AlarmRateRamp|164,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:34:15,12/2/2016,19:35:10,AlarmRateRamp|165,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:34:24,12/2/2016,19:35:10,AlarmRateRamp|166,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:34:34,12/2/2016,19:35:10,AlarmRateRamp|167,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:34:44,12/2/2016,19:35:10,AlarmRateRamp|168,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:34:54,12/2/2016,19:35:10,AlarmRateRamp|169,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:35:04,12/2/2016,19:35:10,AlarmRateRamp|170,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:35:11,12/2/2016,19:36:05,AlarmRateRamp|171,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:35:20,12/2/2016,19:36:05,AlarmRateRamp|172,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:35:30,12/2/2016,19:36:05,AlarmRateRamp|173,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:35:40,12/2/2016,19:36:05,AlarmRateRamp|174,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:35:50,12/2/2016,19:36:05,AlarmRateRamp|175,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:35:59,12/2/2016,19:36:05,AlarmRateRamp|176,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:36:06,12/2/2016,19:36:59,AlarmRateRamp|177,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:36:15,12/2/2016,19:36:59,AlarmRateRamp|178,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:36:25,12/2/2016,19:36:59,AlarmRateRamp|179,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:36:35,12/2/2016,19:36:59,AlarmRateRamp|180,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:36:44,12/2/2016,19:36:59,AlarmRateRamp|181,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:36:54,12/2/2016,19:36:59,AlarmRateRamp|182,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:37:00,12/2/2016,19:37:53,AlarmRateRamp|183,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:37:09,12/2/2016,19:37:53,AlarmRateRamp|184,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:37:19,12/2/2016,19:37:53,AlarmRateRamp|185,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:37:28,12/2/2016,19:37:53,AlarmRateRamp|186,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:37:38,12/2/2016,19:37:53,AlarmRateRamp|187,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:37:47,12/2/2016,19:37:53,AlarmRateRamp|188,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:37:54,12/2/2016,19:38:46,AlarmRateRamp|189,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:38:03,12/2/2016,19:38:46,AlarmRateRamp|190,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:38:12,12/2/2016,19:38:46,AlarmRateRamp|191,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:38:22,12/2/2016,19:38:46,AlarmRateRamp|192,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:38:31,12/2/2016,19:38:46,AlarmRateRamp|193,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:38:41,12/2/2016,19:38:46,AlarmRateRamp|194,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:38:47,12/2/2016,19:39:38,AlarmRateRamp|195,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:38:56,12/2/2016,19:39:38,AlarmRateRamp|196,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:39:05,12/2/2016,19:39:38,AlarmRateRamp|197,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:39:14,12/2/2016,19:39:38,AlarmRateRamp|198,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:39:24,12/2/2016,19:39:38,AlarmRateRamp|199,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:39:33,12/2/2016,19:39:38,AlarmRateRamp|200,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:39:39,12/2/2016,19:40:30,AlarmRateRamp|201,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:39:48,12/2/2016,19:40:30,AlarmRateRamp|202,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:39:57,12/2/2016,19:40:30,AlarmRateRamp|203,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:40:06,12/2/2016,19:40:30,AlarmRateRamp|204,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:40:15,12/2/2016,19:40:30,AlarmRateRamp|205,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:40:24,12/2/2016,19:40:30,AlarmRateRamp|206,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:40:31,12/2/2016,19:41:21,AlarmRateRamp|207,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:40:40,12/2/2016,19:41:21,AlarmRateRamp|208,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:40:49,12/2/2016,19:41:21,AlarmRateRamp|209,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:40:58,12/2/2016,19:41:21,AlarmRateRamp|210,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:41:07,12/2/2016,19:41:21,AlarmRateRamp|211,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:41:16,12/2/2016,19:41:21,AlarmRateRamp|212,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:41:22,12/2/2016,19:42:11,AlarmRateRamp|213,Q1,ALARM,N/A,Limit Signal 1
12/2/2016,19:41:31,12/2/2016,19:42:11,AlarmRateRamp|214,Q2,WARNING,N/A,Limit Signal 2
12/2/2016,19:41:40,12/2/2016,19:42:11,AlarmRateRamp|215,Q3,WARNING,N/A,Limit Signal 3
12/2/2016,19:41:48,12/2/2016,19:42:11,AlarmRateRamp|216,Q4,TOLERANCE,N/A,Limit Signal 4
12/2/2016,19:41:57,12/2/2016,19:42:11,AlarmRateRamp|217,Q5,I&C ALARM,N/A,Limit Signal 5
12/2/2016,19:42:06,12/2/2016,19:42:11,AlarmRateRamp|218,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/2/2016,19:42:12,12/2/2016,19:43:01,AlarmRateRamp|219,Q1,ALARM,N/A,Limit Signal 1
