Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/1/2016,5:07:08,12/1/2016,5:08:41,AlarmRateRamp|4024,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:07:24,12/1/2016,5:08:41,AlarmRateRamp|4025,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:07:41,12/1/2016,5:08:41,AlarmRateRamp|4026,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:07:58,12/1/2016,5:08:41,AlarmRateRamp|4027,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:08:16,12/1/2016,5:08:41,AlarmRateRamp|4028,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:08:32,12/1/2016,5:08:41,AlarmRateRamp|4029,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:08:43,12/1/2016,5:10:12,AlarmRateRamp|4030,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:08:58,12/1/2016,5:10:12,AlarmRateRamp|4031,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:09:15,12/1/2016,5:10:12,AlarmRateRamp|4032,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:09:31,12/1/2016,5:10:12,AlarmRateRamp|4033,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:09:48,12/1/2016,5:10:12,AlarmRateRamp|4034,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:10:04,12/1/2016,5:10:12,AlarmRateRamp|4035,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:10:14,12/1/2016,5:11:40,AlarmRateRamp|4036,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:10:29,12/1/2016,5:11:40,AlarmRateRamp|4037,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:10:45,12/1/2016,5:11:40,AlarmRateRamp|4038,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:11:01,12/1/2016,5:11:40,AlarmRateRamp|4039,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:11:16,12/1/2016,5:11:40,AlarmRateRamp|4040,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:11:32,12/1/2016,5:11:40,AlarmRateRamp|4041,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:11:42,12/1/2016,5:13:05,AlarmRateRamp|4042,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:11:56,12/1/2016,5:13:05,AlarmRateRamp|4043,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:12:12,12/1/2016,5:13:05,AlarmRateRamp|4044,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:12:27,12/1/2016,5:13:05,AlarmRateRamp|4045,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:12:42,12/1/2016,5:13:05,AlarmRateRamp|4046,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:12:57,12/1/2016,5:13:05,AlarmRateRamp|4047,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:13:07,12/1/2016,5:14:28,AlarmRateRamp|4048,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:13:21,12/1/2016,5:14:28,AlarmRateRamp|4049,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:13:36,12/1/2016,5:14:28,AlarmRateRamp|4050,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:13:50,12/1/2016,5:14:28,AlarmRateRamp|4051,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:14:05,12/1/2016,5:14:28,AlarmRateRamp|4052,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:14:20,12/1/2016,5:14:28,AlarmRateRamp|4053,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:14:30,12/1/2016,5:15:48,AlarmRateRamp|4054,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:14:43,12/1/2016,5:15:48,AlarmRateRamp|4055,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:14:58,12/1/2016,5:15:48,AlarmRateRamp|4056,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:15:12,12/1/2016,5:15:48,AlarmRateRamp|4057,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:15:26,12/1/2016,5:15:48,AlarmRateRamp|4058,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:15:41,12/1/2016,5:15:48,AlarmRateRamp|4059,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:15:50,12/1/2016,5:17:06,AlarmRateRamp|4060,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:16:03,12/1/2016,5:17:06,AlarmRateRamp|4061,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:16:17,12/1/2016,5:17:06,AlarmRateRamp|4062,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:16:31,12/1/2016,5:17:06,AlarmRateRamp|4063,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:16:45,12/1/2016,5:17:06,AlarmRateRamp|4064,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:16:59,12/1/2016,5:17:06,AlarmRateRamp|4065,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:17:08,12/1/2016,5:18:22,AlarmRateRamp|4066,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:17:20,12/1/2016,5:18:22,AlarmRateRamp|4067,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:17:34,12/1/2016,5:18:22,AlarmRateRamp|4068,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:17:48,12/1/2016,5:18:22,AlarmRateRamp|4069,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:18:01,12/1/2016,5:18:22,AlarmRateRamp|4070,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:18:15,12/1/2016,5:18:22,AlarmRateRamp|4071,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:18:24,12/1/2016,5:19:36,AlarmRateRamp|4072,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:18:36,12/1/2016,5:19:36,AlarmRateRamp|4073,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:18:49,12/1/2016,5:19:36,AlarmRateRamp|4074,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:19:03,12/1/2016,5:19:36,AlarmRateRamp|4075,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:19:16,12/1/2016,5:19:36,AlarmRateRamp|4076,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:19:29,12/1/2016,5:19:36,AlarmRateRamp|4077,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:19:38,12/1/2016,5:20:48,AlarmRateRamp|4078,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:19:50,12/1/2016,5:20:48,AlarmRateRamp|4079,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:20:03,12/1/2016,5:20:48,AlarmRateRamp|4080,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:20:16,12/1/2016,5:20:48,AlarmRateRamp|4081,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:20:29,12/1/2016,5:20:48,AlarmRateRamp|4082,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:20:42,12/1/2016,5:20:48,AlarmRateRamp|4083,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:20:50,12/1/2016,5:21:59,AlarmRateRamp|4084,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:21:01,12/1/2016,5:21:59,AlarmRateRamp|4085,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:21:14,12/1/2016,5:21:59,AlarmRateRamp|4086,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:21:27,12/1/2016,5:21:59,AlarmRateRamp|4087,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:21:39,12/1/2016,5:21:59,AlarmRateRamp|4088,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:21:52,12/1/2016,5:21:59,AlarmRateRamp|4089,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:22:01,12/1/2016,5:23:08,AlarmRateRamp|4090,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:22:12,12/1/2016,5:23:08,AlarmRateRamp|4091,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:22:25,12/1/2016,5:23:08,AlarmRateRamp|4092,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:22:37,12/1/2016,5:23:08,AlarmRateRamp|4093,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:22:49,12/1/2016,5:23:08,AlarmRateRamp|4094,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:23:02,12/1/2016,5:23:08,AlarmRateRamp|4095,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:23:10,12/1/2016,5:24:16,AlarmRateRamp|4096,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:23:21,12/1/2016,5:24:16,AlarmRateRamp|4097,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:23:33,12/1/2016,5:24:16,AlarmRateRamp|4098,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:23:45,12/1/2016,5:24:16,AlarmRateRamp|4099,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:23:57,12/1/2016,5:24:16,AlarmRateRamp|4100,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:24:09,12/1/2016,5:24:16,AlarmRateRamp|4101,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:24:18,12/1/2016,5:25:23,AlarmRateRamp|4102,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:24:29,12/1/2016,5:25:23,AlarmRateRamp|4103,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:24:40,12/1/2016,5:25:23,AlarmRateRamp|4104,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:24:52,12/1/2016,5:25:23,AlarmRateRamp|4105,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:25:04,12/1/2016,5:25:23,AlarmRateRamp|4106,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:25:16,12/1/2016,5:25:23,AlarmRateRamp|4107,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:25:25,12/1/2016,5:26:28,AlarmRateRamp|4108,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:25:35,12/1/2016,5:26:28,AlarmRateRamp|4109,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:25:47,12/1/2016,5:26:28,AlarmRateRamp|4110,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:25:59,12/1/2016,5:26:28,AlarmRateRamp|4111,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:26:10,12/1/2016,5:26:28,AlarmRateRamp|4112,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:26:22,12/1/2016,5:26:28,AlarmRateRamp|4113,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:26:30,12/1/2016,5:27:32,AlarmRateRamp|4114,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:26:40,12/1/2016,5:27:32,AlarmRateRamp|4115,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:26:52,12/1/2016,5:27:32,AlarmRateRamp|4116,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:27:03,12/1/2016,5:27:32,AlarmRateRamp|4117,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:27:14,12/1/2016,5:27:32,AlarmRateRamp|4118,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:27:26,12/1/2016,5:27:32,AlarmRateRamp|4119,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:27:34,12/1/2016,5:28:35,AlarmRateRamp|4120,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:27:44,12/1/2016,5:28:35,AlarmRateRamp|4121,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:27:55,12/1/2016,5:28:35,AlarmRateRamp|4122,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:28:06,12/1/2016,5:28:35,AlarmRateRamp|4123,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:28:18,12/1/2016,5:28:35,AlarmRateRamp|4124,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:28:29,12/1/2016,5:28:35,AlarmRateRamp|4125,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:28:37,12/1/2016,5:29:37,AlarmRateRamp|4126,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:28:47,12/1/2016,5:29:37,AlarmRateRamp|4127,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:28:58,12/1/2016,5:29:37,AlarmRateRamp|4128,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:29:09,12/1/2016,5:29:37,AlarmRateRamp|4129,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:29:20,12/1/2016,5:29:37,AlarmRateRamp|4130,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:29:31,12/1/2016,5:29:37,AlarmRateRamp|4131,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:29:38,12/1/2016,5:30:38,AlarmRateRamp|4132,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:29:48,12/1/2016,5:30:38,AlarmRateRamp|4133,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:29:59,12/1/2016,5:30:38,AlarmRateRamp|4134,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:30:10,12/1/2016,5:30:38,AlarmRateRamp|4135,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:30:21,12/1/2016,5:30:38,AlarmRateRamp|4136,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:30:32,12/1/2016,5:30:38,AlarmRateRamp|4137,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:30:39,12/1/2016,5:31:38,AlarmRateRamp|4138,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:30:49,12/1/2016,5:31:38,AlarmRateRamp|4139,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:31:00,12/1/2016,5:31:38,AlarmRateRamp|4140,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:31:11,12/1/2016,5:31:38,AlarmRateRamp|4141,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:31:21,12/1/2016,5:31:38,AlarmRateRamp|4142,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:31:32,12/1/2016,5:31:38,AlarmRateRamp|4143,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:31:39,12/1/2016,5:32:37,AlarmRateRamp|4144,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:31:49,12/1/2016,5:32:37,AlarmRateRamp|4145,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:32:00,12/1/2016,5:32:37,AlarmRateRamp|4146,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:32:10,12/1/2016,5:32:37,AlarmRateRamp|4147,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:32:21,12/1/2016,5:32:37,AlarmRateRamp|4148,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:32:31,12/1/2016,5:32:37,AlarmRateRamp|4149,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:32:38,12/1/2016,5:33:35,AlarmRateRamp|4150,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:32:48,12/1/2016,5:33:35,AlarmRateRamp|4151,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:32:58,12/1/2016,5:33:35,AlarmRateRamp|4152,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:33:09,12/1/2016,5:33:35,AlarmRateRamp|4153,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:33:19,12/1/2016,5:33:35,AlarmRateRamp|4154,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:33:29,12/1/2016,5:33:35,AlarmRateRamp|4155,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:33:36,12/1/2016,5:34:32,AlarmRateRamp|4156,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:33:46,12/1/2016,5:34:32,AlarmRateRamp|4157,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:33:56,12/1/2016,5:34:32,AlarmRateRamp|4158,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:34:06,12/1/2016,5:34:32,AlarmRateRamp|4159,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:34:16,12/1/2016,5:34:32,AlarmRateRamp|4160,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:34:27,12/1/2016,5:34:32,AlarmRateRamp|4161,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:34:33,12/1/2016,5:35:28,AlarmRateRamp|4162,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:34:43,12/1/2016,5:35:28,AlarmRateRamp|4163,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:34:53,12/1/2016,5:35:28,AlarmRateRamp|4164,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:35:03,12/1/2016,5:35:28,AlarmRateRamp|4165,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:35:13,12/1/2016,5:35:28,AlarmRateRamp|4166,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:35:23,12/1/2016,5:35:28,AlarmRateRamp|4167,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:35:29,12/1/2016,5:36:24,AlarmRateRamp|4168,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:35:38,12/1/2016,5:36:24,AlarmRateRamp|4169,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:35:48,12/1/2016,5:36:24,AlarmRateRamp|4170,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:35:58,12/1/2016,5:36:24,AlarmRateRamp|4171,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:36:08,12/1/2016,5:36:24,AlarmRateRamp|4172,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:36:18,12/1/2016,5:36:24,AlarmRateRamp|4173,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:36:25,12/1/2016,5:37:19,AlarmRateRamp|4174,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:36:34,12/1/2016,5:37:19,AlarmRateRamp|4175,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:36:44,12/1/2016,5:37:19,AlarmRateRamp|4176,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:36:54,12/1/2016,5:37:19,AlarmRateRamp|4177,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:37:04,12/1/2016,5:37:19,AlarmRateRamp|4178,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:37:13,12/1/2016,5:37:19,AlarmRateRamp|4179,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:37:20,12/1/2016,5:38:13,AlarmRateRamp|4180,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:37:29,12/1/2016,5:38:13,AlarmRateRamp|4181,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:37:39,12/1/2016,5:38:13,AlarmRateRamp|4182,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:37:49,12/1/2016,5:38:13,AlarmRateRamp|4183,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:37:58,12/1/2016,5:38:13,AlarmRateRamp|4184,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:38:08,12/1/2016,5:38:13,AlarmRateRamp|4185,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:38:14,12/1/2016,5:39:07,AlarmRateRamp|4186,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:38:23,12/1/2016,5:39:07,AlarmRateRamp|4187,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:38:33,12/1/2016,5:39:07,AlarmRateRamp|4188,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:38:42,12/1/2016,5:39:07,AlarmRateRamp|4189,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:38:52,12/1/2016,5:39:07,AlarmRateRamp|4190,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:39:01,12/1/2016,5:39:07,AlarmRateRamp|4191,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:39:08,12/1/2016,5:40:00,AlarmRateRamp|4192,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:39:17,12/1/2016,5:40:00,AlarmRateRamp|4193,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:39:26,12/1/2016,5:40:00,AlarmRateRamp|4194,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:39:36,12/1/2016,5:40:00,AlarmRateRamp|4195,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:39:45,12/1/2016,5:40:00,AlarmRateRamp|4196,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:39:55,12/1/2016,5:40:00,AlarmRateRamp|4197,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:40:01,12/1/2016,5:40:52,AlarmRateRamp|4198,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:40:10,12/1/2016,5:40:52,AlarmRateRamp|4199,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:40:19,12/1/2016,5:40:52,AlarmRateRamp|4200,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:40:28,12/1/2016,5:40:52,AlarmRateRamp|4201,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:40:38,12/1/2016,5:40:52,AlarmRateRamp|4202,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:40:47,12/1/2016,5:40:52,AlarmRateRamp|4203,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:40:53,12/1/2016,5:41:44,AlarmRateRamp|4204,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:41:02,12/1/2016,5:41:44,AlarmRateRamp|4205,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:41:11,12/1/2016,5:41:44,AlarmRateRamp|4206,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:41:20,12/1/2016,5:41:44,AlarmRateRamp|4207,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:41:29,12/1/2016,5:41:44,AlarmRateRamp|4208,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:41:38,12/1/2016,5:41:44,AlarmRateRamp|4209,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,5:41:45,12/1/2016,5:42:35,AlarmRateRamp|4210,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,5:41:54,12/1/2016,5:42:35,AlarmRateRamp|4211,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,5:42:03,12/1/2016,5:42:35,AlarmRateRamp|4212,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,5:42:12,12/1/2016,5:42:35,AlarmRateRamp|4213,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,5:42:21,12/1/2016,5:42:35,AlarmRateRamp|4214,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,5:42:30,12/1/2016,5:42:35,AlarmRateRamp|4215,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
