Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/1/2016,0:14:25,12/1/2016,0:15:16,AlarmRateRamp|54,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:14:40,12/1/2016,0:15:16,AlarmRateRamp|55,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:14:54,12/1/2016,0:15:16,AlarmRateRamp|56,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:15:09,12/1/2016,0:15:16,AlarmRateRamp|57,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:15:18,12/1/2016,0:16:35,AlarmRateRamp|58,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:15:31,12/1/2016,0:16:35,AlarmRateRamp|59,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:15:45,12/1/2016,0:16:35,AlarmRateRamp|60,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:15:59,12/1/2016,0:16:35,AlarmRateRamp|61,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:16:13,12/1/2016,0:16:35,AlarmRateRamp|62,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:16:28,12/1/2016,0:16:35,AlarmRateRamp|63,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:16:37,12/1/2016,0:17:52,AlarmRateRamp|64,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:16:49,12/1/2016,0:17:52,AlarmRateRamp|65,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:17:03,12/1/2016,0:17:52,AlarmRateRamp|66,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:17:17,12/1/2016,0:17:52,AlarmRateRamp|67,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:17:31,12/1/2016,0:17:52,AlarmRateRamp|68,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:17:45,12/1/2016,0:17:52,AlarmRateRamp|69,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:17:54,12/1/2016,0:19:07,AlarmRateRamp|70,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:18:06,12/1/2016,0:19:07,AlarmRateRamp|71,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:18:20,12/1/2016,0:19:07,AlarmRateRamp|72,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:18:33,12/1/2016,0:19:07,AlarmRateRamp|73,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:18:46,12/1/2016,0:19:07,AlarmRateRamp|74,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:19:00,12/1/2016,0:19:07,AlarmRateRamp|75,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:19:09,12/1/2016,0:20:20,AlarmRateRamp|76,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:19:21,12/1/2016,0:20:20,AlarmRateRamp|77,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:19:34,12/1/2016,0:20:20,AlarmRateRamp|78,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:19:47,12/1/2016,0:20:20,AlarmRateRamp|79,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:20:00,12/1/2016,0:20:20,AlarmRateRamp|80,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:20:13,12/1/2016,0:20:20,AlarmRateRamp|81,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:20:22,12/1/2016,0:21:31,AlarmRateRamp|82,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:20:33,12/1/2016,0:21:31,AlarmRateRamp|83,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:20:46,12/1/2016,0:21:31,AlarmRateRamp|84,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:20:59,12/1/2016,0:21:31,AlarmRateRamp|85,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:21:12,12/1/2016,0:21:31,AlarmRateRamp|86,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:21:25,12/1/2016,0:21:31,AlarmRateRamp|87,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:21:33,12/1/2016,0:22:41,AlarmRateRamp|88,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:21:44,12/1/2016,0:22:41,AlarmRateRamp|89,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:21:57,12/1/2016,0:22:41,AlarmRateRamp|90,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:22:09,12/1/2016,0:22:41,AlarmRateRamp|91,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:22:22,12/1/2016,0:22:41,AlarmRateRamp|92,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:22:34,12/1/2016,0:22:41,AlarmRateRamp|93,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:22:43,12/1/2016,0:23:49,AlarmRateRamp|94,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:22:54,12/1/2016,0:23:49,AlarmRateRamp|95,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:23:06,12/1/2016,0:23:49,AlarmRateRamp|96,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:23:18,12/1/2016,0:23:49,AlarmRateRamp|97,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:23:31,12/1/2016,0:23:49,AlarmRateRamp|98,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:23:43,12/1/2016,0:23:49,AlarmRateRamp|99,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:23:51,12/1/2016,0:24:56,AlarmRateRamp|100,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:24:02,12/1/2016,0:24:56,AlarmRateRamp|101,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:24:14,12/1/2016,0:24:56,AlarmRateRamp|102,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:24:26,12/1/2016,0:24:56,AlarmRateRamp|103,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:24:38,12/1/2016,0:24:56,AlarmRateRamp|104,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:24:50,12/1/2016,0:24:56,AlarmRateRamp|105,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:24:58,12/1/2016,0:26:02,AlarmRateRamp|106,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:25:08,12/1/2016,0:26:02,AlarmRateRamp|107,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:25:20,12/1/2016,0:26:02,AlarmRateRamp|108,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:25:32,12/1/2016,0:26:02,AlarmRateRamp|109,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:25:44,12/1/2016,0:26:02,AlarmRateRamp|110,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:25:55,12/1/2016,0:26:02,AlarmRateRamp|111,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:26:04,12/1/2016,0:27:06,AlarmRateRamp|112,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:26:14,12/1/2016,0:27:06,AlarmRateRamp|113,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:26:26,12/1/2016,0:27:06,AlarmRateRamp|114,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:26:37,12/1/2016,0:27:06,AlarmRateRamp|115,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:26:49,12/1/2016,0:27:06,AlarmRateRamp|116,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:27:00,12/1/2016,0:27:06,AlarmRateRamp|117,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:27:08,12/1/2016,0:28:09,AlarmRateRamp|118,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:27:18,12/1/2016,0:28:09,AlarmRateRamp|119,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:27:29,12/1/2016,0:28:09,AlarmRateRamp|120,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:27:41,12/1/2016,0:28:09,AlarmRateRamp|121,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:27:52,12/1/2016,0:28:09,AlarmRateRamp|122,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:28:03,12/1/2016,0:28:09,AlarmRateRamp|123,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:28:11,12/1/2016,0:29:11,AlarmRateRamp|124,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:28:21,12/1/2016,0:29:11,AlarmRateRamp|125,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:28:32,12/1/2016,0:29:11,AlarmRateRamp|126,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:28:43,12/1/2016,0:29:11,AlarmRateRamp|127,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:28:54,12/1/2016,0:29:11,AlarmRateRamp|128,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:29:05,12/1/2016,0:29:11,AlarmRateRamp|129,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:29:13,12/1/2016,0:30:12,AlarmRateRamp|130,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:29:23,12/1/2016,0:30:12,AlarmRateRamp|131,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:29:34,12/1/2016,0:30:12,AlarmRateRamp|132,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:29:44,12/1/2016,0:30:12,AlarmRateRamp|133,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:29:55,12/1/2016,0:30:12,AlarmRateRamp|134,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:30:06,12/1/2016,0:30:12,AlarmRateRamp|135,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:30:13,12/1/2016,0:31:12,AlarmRateRamp|136,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:30:23,12/1/2016,0:31:12,AlarmRateRamp|137,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:30:34,12/1/2016,0:31:12,AlarmRateRamp|138,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:30:45,12/1/2016,0:31:12,AlarmRateRamp|139,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:30:56,12/1/2016,0:31:12,AlarmRateRamp|140,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:31:06,12/1/2016,0:31:12,AlarmRateRamp|141,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:31:13,12/1/2016,0:32:11,AlarmRateRamp|142,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:31:23,12/1/2016,0:32:11,AlarmRateRamp|143,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:31:34,12/1/2016,0:32:11,AlarmRateRamp|144,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:31:44,12/1/2016,0:32:11,AlarmRateRamp|145,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:31:55,12/1/2016,0:32:11,AlarmRateRamp|146,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:32:06,12/1/2016,0:32:11,AlarmRateRamp|147,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:32:12,12/1/2016,0:33:09,AlarmRateRamp|148,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:32:22,12/1/2016,0:33:09,AlarmRateRamp|149,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:32:32,12/1/2016,0:33:09,AlarmRateRamp|150,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:32:43,12/1/2016,0:33:09,AlarmRateRamp|151,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:32:53,12/1/2016,0:33:09,AlarmRateRamp|152,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:33:04,12/1/2016,0:33:09,AlarmRateRamp|153,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:33:10,12/1/2016,0:34:07,AlarmRateRamp|154,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:33:20,12/1/2016,0:34:07,AlarmRateRamp|155,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:33:30,12/1/2016,0:34:07,AlarmRateRamp|156,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:33:40,12/1/2016,0:34:07,AlarmRateRamp|157,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:33:51,12/1/2016,0:34:07,AlarmRateRamp|158,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:34:01,12/1/2016,0:34:07,AlarmRateRamp|159,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:34:08,12/1/2016,0:35:04,AlarmRateRamp|160,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:34:18,12/1/2016,0:35:04,AlarmRateRamp|161,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:34:28,12/1/2016,0:35:04,AlarmRateRamp|162,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:34:38,12/1/2016,0:35:04,AlarmRateRamp|163,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:34:48,12/1/2016,0:35:04,AlarmRateRamp|164,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:34:58,12/1/2016,0:35:04,AlarmRateRamp|165,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:35:05,12/1/2016,0:36:00,AlarmRateRamp|166,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:35:15,12/1/2016,0:36:00,AlarmRateRamp|167,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:35:25,12/1/2016,0:36:00,AlarmRateRamp|168,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:35:35,12/1/2016,0:36:00,AlarmRateRamp|169,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:35:45,12/1/2016,0:36:00,AlarmRateRamp|170,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:35:54,12/1/2016,0:36:00,AlarmRateRamp|171,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:36:01,12/1/2016,0:36:55,AlarmRateRamp|172,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:36:10,12/1/2016,0:36:55,AlarmRateRamp|173,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:36:20,12/1/2016,0:36:55,AlarmRateRamp|174,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:36:30,12/1/2016,0:36:55,AlarmRateRamp|175,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:36:40,12/1/2016,0:36:55,AlarmRateRamp|176,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:36:50,12/1/2016,0:36:55,AlarmRateRamp|177,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:36:56,12/1/2016,0:37:49,AlarmRateRamp|178,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:37:05,12/1/2016,0:37:49,AlarmRateRamp|179,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:37:15,12/1/2016,0:37:49,AlarmRateRamp|180,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:37:25,12/1/2016,0:37:49,AlarmRateRamp|181,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:37:34,12/1/2016,0:37:49,AlarmRateRamp|182,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:37:44,12/1/2016,0:37:49,AlarmRateRamp|183,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:37:50,12/1/2016,0:38:43,AlarmRateRamp|184,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:37:59,12/1/2016,0:38:43,AlarmRateRamp|185,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:38:09,12/1/2016,0:38:43,AlarmRateRamp|186,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:38:18,12/1/2016,0:38:43,AlarmRateRamp|187,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:38:28,12/1/2016,0:38:43,AlarmRateRamp|188,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:38:37,12/1/2016,0:38:43,AlarmRateRamp|189,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:38:44,12/1/2016,0:39:36,AlarmRateRamp|190,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:38:53,12/1/2016,0:39:36,AlarmRateRamp|191,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:39:03,12/1/2016,0:39:36,AlarmRateRamp|192,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:39:12,12/1/2016,0:39:36,AlarmRateRamp|193,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:39:21,12/1/2016,0:39:36,AlarmRateRamp|194,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:39:31,12/1/2016,0:39:36,AlarmRateRamp|195,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:39:37,12/1/2016,0:40:28,AlarmRateRamp|196,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:39:46,12/1/2016,0:40:28,AlarmRateRamp|197,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:39:55,12/1/2016,0:40:28,AlarmRateRamp|198,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:40:05,12/1/2016,0:40:28,AlarmRateRamp|199,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:40:14,12/1/2016,0:40:28,AlarmRateRamp|200,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:40:23,12/1/2016,0:40:28,AlarmRateRamp|201,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:40:29,12/1/2016,0:41:20,AlarmRateRamp|202,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:40:38,12/1/2016,0:41:20,AlarmRateRamp|203,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:40:47,12/1/2016,0:41:20,AlarmRateRamp|204,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:40:56,12/1/2016,0:41:20,AlarmRateRamp|205,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:41:05,12/1/2016,0:41:20,AlarmRateRamp|206,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:41:15,12/1/2016,0:41:20,AlarmRateRamp|207,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:41:21,12/1/2016,0:42:11,AlarmRateRamp|208,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:41:30,12/1/2016,0:42:11,AlarmRateRamp|209,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:41:39,12/1/2016,0:42:11,AlarmRateRamp|210,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:41:48,12/1/2016,0:42:11,AlarmRateRamp|211,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:41:57,12/1/2016,0:42:11,AlarmRateRamp|212,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:42:06,12/1/2016,0:42:11,AlarmRateRamp|213,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,0:42:12,12/1/2016,0:43:02,AlarmRateRamp|214,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,0:42:21,12/1/2016,0:43:02,AlarmRateRamp|215,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,0:42:30,12/1/2016,0:43:02,AlarmRateRamp|216,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,0:42:39,12/1/2016,0:43:02,AlarmRateRamp|217,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,0:42:48,12/1/2016,0:43:02,AlarmRateRamp|218,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,0:42:57,12/1/2016,0:43:02,AlarmRateRamp|219,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
