Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/1/2016,8:15:08,12/1/2016,8:15:15,AlarmRateRamp|5058,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:15:17,12/1/2016,8:16:32,AlarmRateRamp|5059,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:15:29,12/1/2016,8:16:32,AlarmRateRamp|5060,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:15:43,12/1/2016,8:16:32,AlarmRateRamp|5061,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:15:57,12/1/2016,8:16:32,AlarmRateRamp|5062,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:16:11,12/1/2016,8:16:32,AlarmRateRamp|5063,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:16:25,12/1/2016,8:16:32,AlarmRateRamp|5064,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:16:34,12/1/2016,8:17:47,AlarmRateRamp|5065,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:16:46,12/1/2016,8:17:47,AlarmRateRamp|5066,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:17:00,12/1/2016,8:17:47,AlarmRateRamp|5067,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:17:13,12/1/2016,8:17:47,AlarmRateRamp|5068,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:17:26,12/1/2016,8:17:47,AlarmRateRamp|5069,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:17:40,12/1/2016,8:17:47,AlarmRateRamp|5070,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:17:49,12/1/2016,8:19:00,AlarmRateRamp|5071,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:18:01,12/1/2016,8:19:00,AlarmRateRamp|5072,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:18:14,12/1/2016,8:19:00,AlarmRateRamp|5073,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:18:27,12/1/2016,8:19:00,AlarmRateRamp|5074,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:18:40,12/1/2016,8:19:00,AlarmRateRamp|5075,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:18:53,12/1/2016,8:19:00,AlarmRateRamp|5076,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:19:02,12/1/2016,8:20:11,AlarmRateRamp|5077,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:19:13,12/1/2016,8:20:11,AlarmRateRamp|5078,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:19:26,12/1/2016,8:20:11,AlarmRateRamp|5079,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:19:39,12/1/2016,8:20:11,AlarmRateRamp|5080,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:19:52,12/1/2016,8:20:11,AlarmRateRamp|5081,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:20:05,12/1/2016,8:20:11,AlarmRateRamp|5082,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:20:13,12/1/2016,8:21:21,AlarmRateRamp|5083,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:20:24,12/1/2016,8:21:21,AlarmRateRamp|5084,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:20:37,12/1/2016,8:21:21,AlarmRateRamp|5085,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:20:49,12/1/2016,8:21:21,AlarmRateRamp|5086,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:21:02,12/1/2016,8:21:21,AlarmRateRamp|5087,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:21:14,12/1/2016,8:21:21,AlarmRateRamp|5088,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:21:23,12/1/2016,8:22:29,AlarmRateRamp|5089,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:21:34,12/1/2016,8:22:29,AlarmRateRamp|5090,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:21:46,12/1/2016,8:22:29,AlarmRateRamp|5091,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:21:58,12/1/2016,8:22:29,AlarmRateRamp|5092,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:22:11,12/1/2016,8:22:29,AlarmRateRamp|5093,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:22:23,12/1/2016,8:22:29,AlarmRateRamp|5094,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:22:31,12/1/2016,8:23:36,AlarmRateRamp|5095,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:22:42,12/1/2016,8:23:36,AlarmRateRamp|5096,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:22:54,12/1/2016,8:23:36,AlarmRateRamp|5097,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:23:06,12/1/2016,8:23:36,AlarmRateRamp|5098,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:23:18,12/1/2016,8:23:36,AlarmRateRamp|5099,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:23:30,12/1/2016,8:23:36,AlarmRateRamp|5100,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:23:38,12/1/2016,8:24:42,AlarmRateRamp|5101,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:23:48,12/1/2016,8:24:42,AlarmRateRamp|5102,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:24:00,12/1/2016,8:24:42,AlarmRateRamp|5103,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:24:12,12/1/2016,8:24:42,AlarmRateRamp|5104,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:24:24,12/1/2016,8:24:42,AlarmRateRamp|5105,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:24:35,12/1/2016,8:24:42,AlarmRateRamp|5106,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:24:44,12/1/2016,8:25:46,AlarmRateRamp|5107,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:24:54,12/1/2016,8:25:46,AlarmRateRamp|5108,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:25:06,12/1/2016,8:25:46,AlarmRateRamp|5109,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:25:17,12/1/2016,8:25:46,AlarmRateRamp|5110,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:25:29,12/1/2016,8:25:46,AlarmRateRamp|5111,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:25:40,12/1/2016,8:25:46,AlarmRateRamp|5112,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:25:48,12/1/2016,8:26:49,AlarmRateRamp|5113,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:25:58,12/1/2016,8:26:49,AlarmRateRamp|5114,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:26:09,12/1/2016,8:26:49,AlarmRateRamp|5115,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:26:21,12/1/2016,8:26:49,AlarmRateRamp|5116,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:26:32,12/1/2016,8:26:49,AlarmRateRamp|5117,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:26:43,12/1/2016,8:26:49,AlarmRateRamp|5118,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:26:51,12/1/2016,8:27:51,AlarmRateRamp|5119,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:27:01,12/1/2016,8:27:51,AlarmRateRamp|5120,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:27:12,12/1/2016,8:27:51,AlarmRateRamp|5121,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:27:23,12/1/2016,8:27:51,AlarmRateRamp|5122,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:27:34,12/1/2016,8:27:51,AlarmRateRamp|5123,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:27:45,12/1/2016,8:27:51,AlarmRateRamp|5124,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:27:53,12/1/2016,8:28:52,AlarmRateRamp|5125,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:28:03,12/1/2016,8:28:52,AlarmRateRamp|5126,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:28:14,12/1/2016,8:28:52,AlarmRateRamp|5127,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:28:24,12/1/2016,8:28:52,AlarmRateRamp|5128,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:28:35,12/1/2016,8:28:52,AlarmRateRamp|5129,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:28:46,12/1/2016,8:28:52,AlarmRateRamp|5130,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:28:53,12/1/2016,8:29:52,AlarmRateRamp|5131,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:29:03,12/1/2016,8:29:52,AlarmRateRamp|5132,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:29:14,12/1/2016,8:29:52,AlarmRateRamp|5133,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:29:25,12/1/2016,8:29:52,AlarmRateRamp|5134,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:29:36,12/1/2016,8:29:52,AlarmRateRamp|5135,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:29:46,12/1/2016,8:29:52,AlarmRateRamp|5136,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:29:53,12/1/2016,8:30:51,AlarmRateRamp|5137,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:30:03,12/1/2016,8:30:51,AlarmRateRamp|5138,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:30:14,12/1/2016,8:30:51,AlarmRateRamp|5139,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:30:24,12/1/2016,8:30:51,AlarmRateRamp|5140,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:30:35,12/1/2016,8:30:51,AlarmRateRamp|5141,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:30:46,12/1/2016,8:30:51,AlarmRateRamp|5142,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:30:52,12/1/2016,8:31:49,AlarmRateRamp|5143,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:31:02,12/1/2016,8:31:49,AlarmRateRamp|5144,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:31:12,12/1/2016,8:31:49,AlarmRateRamp|5145,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:31:23,12/1/2016,8:31:49,AlarmRateRamp|5146,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:31:33,12/1/2016,8:31:49,AlarmRateRamp|5147,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:31:44,12/1/2016,8:31:49,AlarmRateRamp|5148,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:31:50,12/1/2016,8:32:47,AlarmRateRamp|5149,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:32:00,12/1/2016,8:32:47,AlarmRateRamp|5150,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:32:10,12/1/2016,8:32:47,AlarmRateRamp|5151,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:32:20,12/1/2016,8:32:47,AlarmRateRamp|5152,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:32:31,12/1/2016,8:32:47,AlarmRateRamp|5153,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:32:41,12/1/2016,8:32:47,AlarmRateRamp|5154,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:32:48,12/1/2016,8:33:44,AlarmRateRamp|5155,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:32:58,12/1/2016,8:33:44,AlarmRateRamp|5156,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:33:08,12/1/2016,8:33:44,AlarmRateRamp|5157,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:33:18,12/1/2016,8:33:44,AlarmRateRamp|5158,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:33:28,12/1/2016,8:33:44,AlarmRateRamp|5159,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:33:38,12/1/2016,8:33:44,AlarmRateRamp|5160,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:33:45,12/1/2016,8:34:40,AlarmRateRamp|5161,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:33:55,12/1/2016,8:34:40,AlarmRateRamp|5162,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:34:05,12/1/2016,8:34:40,AlarmRateRamp|5163,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:34:15,12/1/2016,8:34:40,AlarmRateRamp|5164,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:34:25,12/1/2016,8:34:40,AlarmRateRamp|5165,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:34:34,12/1/2016,8:34:40,AlarmRateRamp|5166,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:34:41,12/1/2016,8:35:35,AlarmRateRamp|5167,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:34:50,12/1/2016,8:35:35,AlarmRateRamp|5168,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:35:00,12/1/2016,8:35:35,AlarmRateRamp|5169,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:35:10,12/1/2016,8:35:35,AlarmRateRamp|5170,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:35:20,12/1/2016,8:35:35,AlarmRateRamp|5171,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:35:30,12/1/2016,8:35:35,AlarmRateRamp|5172,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:35:36,12/1/2016,8:36:29,AlarmRateRamp|5173,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:35:45,12/1/2016,8:36:29,AlarmRateRamp|5174,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:35:55,12/1/2016,8:36:29,AlarmRateRamp|5175,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:36:05,12/1/2016,8:36:29,AlarmRateRamp|5176,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:36:14,12/1/2016,8:36:29,AlarmRateRamp|5177,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:36:24,12/1/2016,8:36:29,AlarmRateRamp|5178,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:36:30,12/1/2016,8:37:23,AlarmRateRamp|5179,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:36:39,12/1/2016,8:37:23,AlarmRateRamp|5180,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:36:49,12/1/2016,8:37:23,AlarmRateRamp|5181,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:36:58,12/1/2016,8:37:23,AlarmRateRamp|5182,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:37:08,12/1/2016,8:37:23,AlarmRateRamp|5183,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:37:17,12/1/2016,8:37:23,AlarmRateRamp|5184,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:37:24,12/1/2016,8:38:16,AlarmRateRamp|5185,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:37:33,12/1/2016,8:38:16,AlarmRateRamp|5186,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:37:43,12/1/2016,8:38:16,AlarmRateRamp|5187,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:37:52,12/1/2016,8:38:16,AlarmRateRamp|5188,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:38:01,12/1/2016,8:38:16,AlarmRateRamp|5189,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:38:11,12/1/2016,8:38:16,AlarmRateRamp|5190,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:38:17,12/1/2016,8:39:08,AlarmRateRamp|5191,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:38:26,12/1/2016,8:39:08,AlarmRateRamp|5192,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:38:35,12/1/2016,8:39:08,AlarmRateRamp|5193,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:38:45,12/1/2016,8:39:08,AlarmRateRamp|5194,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:38:54,12/1/2016,8:39:08,AlarmRateRamp|5195,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:39:03,12/1/2016,8:39:08,AlarmRateRamp|5196,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:39:09,12/1/2016,8:40:00,AlarmRateRamp|5197,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:39:18,12/1/2016,8:40:00,AlarmRateRamp|5198,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:39:27,12/1/2016,8:40:00,AlarmRateRamp|5199,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:39:36,12/1/2016,8:40:00,AlarmRateRamp|5200,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:39:45,12/1/2016,8:40:00,AlarmRateRamp|5201,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:39:55,12/1/2016,8:40:00,AlarmRateRamp|5202,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:40:01,12/1/2016,8:40:51,AlarmRateRamp|5203,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:40:10,12/1/2016,8:40:51,AlarmRateRamp|5204,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:40:19,12/1/2016,8:40:51,AlarmRateRamp|5205,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:40:28,12/1/2016,8:40:51,AlarmRateRamp|5206,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:40:37,12/1/2016,8:40:51,AlarmRateRamp|5207,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:40:46,12/1/2016,8:40:51,AlarmRateRamp|5208,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:40:52,12/1/2016,8:41:42,AlarmRateRamp|5209,Q1,ALARM,N/A,Limit Signal 1
12/1/2016,8:41:01,12/1/2016,8:41:42,AlarmRateRamp|5210,Q2,WARNING,N/A,Limit Signal 2
12/1/2016,8:41:10,12/1/2016,8:41:42,AlarmRateRamp|5211,Q3,WARNING,N/A,Limit Signal 3
12/1/2016,8:41:19,12/1/2016,8:41:42,AlarmRateRamp|5212,Q4,TOLERANCE,N/A,Limit Signal 4
12/1/2016,8:41:28,12/1/2016,8:41:42,AlarmRateRamp|5213,Q5,I&C ALARM,N/A,Limit Signal 5
12/1/2016,8:41:37,12/1/2016,8:41:42,AlarmRateRamp|5214,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/1/2016,8:41:43,12/1/2016,8:42:32,AlarmRateRamp|5215,Q1,ALARM,N/A,Limit Signal 1
